Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
6315bdf2-5a63-543c-a569-0959f8f866ab,,,,,,,,,,,,Apple remote desktop vnc,,128.122.88.113,5900,,,,,,,,,2020-02-19T07:11:26.000Z
1ad8e63e-3933-59fa-b2a0-d8f1dee145e2,,,,,,,,,,,,Apple remote desktop vnc,,128.122.88.14,5900,,,,,,,,,2020-02-19T07:11:20.000Z
0de21091-c622-5a32-bd5c-3f2b3c063725,,,,,,,,,,,,Apple remote desktop vnc,,128.122.88.15,5900,,,,,,,,,2020-02-19T07:11:08.000Z
323e3530-dc6c-5357-bb48-9a6cc2538eac,,,,,,,,,,,,Apple remote desktop vnc,,128.122.88.9,5900,,,,,,,,,2020-02-19T07:10:56.000Z
a26fd34b-fc41-53d0-8b28-aa71879d85c0,,,,,,,,,,,,Apple remote desktop vnc,,128.122.110.18,5900,,,,,,,,,2020-02-19T07:10:43.000Z
e000e11d-6283-596a-bfb8-b42310114ca8,,,,,,,,,,,,VNC,,128.122.92.93,5900,,,,,,,,,2020-02-19T07:07:36.000Z
852514f1-acb1-50a0-981f-8905571af190,,,,,,,,,,,,Apple remote desktop vnc,,128.122.92.118,5900,,,,,,,,,2020-02-19T07:07:34.000Z
04e9e40c-77af-5aeb-97fe-2df0859e0934,,,,,,,,,,,,Apple remote desktop vnc,,128.122.86.13,5900,,,,,,,,,2020-02-19T07:06:15.000Z
d31afd9a-140f-5439-a3cf-07a3d2dcbb6a,,,,,,,,,,,,VNC,,128.122.65.24,5900,,,,,,,,,2020-02-19T07:06:14.000Z
b1768b2e-d551-5a5a-bb59-b0ca3b0a0ddd,,,,,,,,,,,,VNC,,128.122.65.230,5900,,,,,,,,,2020-02-19T07:03:20.000Z
f1d074dd-0a0a-5fd5-a89f-8105b9bcdc2f,,,,,,,,,,,,Apple remote desktop vnc,,216.165.112.87,5900,,,,,,,,,2020-02-19T07:03:02.000Z
c27aa74c-990c-5926-a7bd-dabaee2d6514,,,,,,,,,,,,Apple remote desktop vnc,,128.122.110.157,5900,,,,,,,,,2020-02-19T06:58:24.000Z
76436ee6-683e-5967-96e7-0c7f044adbee,,,,,,,,,,,,Apple remote desktop vnc,,128.122.110.56,5900,,,,,,,,,2020-02-19T06:57:45.000Z
107331a4-604f-5cb2-a703-f48285f16387,,,,,,,,,,,,Apple remote desktop vnc,,128.122.110.168,5900,,,,,,,,,2020-02-19T06:57:25.000Z
4cedb457-8f0e-511a-8fd1-4e7fd205de30,,,,,,,,,,,,Apple remote desktop vnc,,128.122.95.40,5900,,,,,,,,,2020-02-19T06:56:17.000Z
